# Metrics for banking-message-producer
# Job: banking-message-producer
# Category: messaging
# Exported at: 2025-07-02T11:09:54.013507
# Total metrics: 134
# Unique metric types: 15

## banking_active_publishers
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="0.025",queue_topic="auth_token_q"} 1809
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="0.05",queue_topic="auth_token_q"} 1809
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="0.075",queue_topic="auth_token_q"} 1809
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="0.1",queue_topic="auth_token_q"} 1809
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="0.25",queue_topic="auth_token_q"} 1809
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="0.5",queue_topic="auth_token_q"} 1809
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="0.75",queue_topic="auth_token_q"} 1809
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="1.0",queue_topic="auth_token_q"} 1809
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="2.5",queue_topic="auth_token_q"} 1809
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="5.0",queue_topic="auth_token_q"} 1809
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="7.5",queue_topic="auth_token_q"} 1809
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="10.0",queue_topic="auth_token_q"} 1809
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="+Inf",queue_topic="auth_token_q"} 1809
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="0.005",queue_topic="notification_dispatch_q"} 2236
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="0.01",queue_topic="notification_dispatch_q"} 2249
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="0.025",queue_topic="notification_dispatch_q"} 2255
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="0.05",queue_topic="notification_dispatch_q"} 2256
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="0.075",queue_topic="notification_dispatch_q"} 2257
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="0.1",queue_topic="notification_dispatch_q"} 2257
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="0.25",queue_topic="notification_dispatch_q"} 2257
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="0.5",queue_topic="notification_dispatch_q"} 2257
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="0.75",queue_topic="notification_dispatch_q"} 2257
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="1.0",queue_topic="notification_dispatch_q"} 2257
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="2.5",queue_topic="notification_dispatch_q"} 2257
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="5.0",queue_topic="notification_dispatch_q"} 2257
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="7.5",queue_topic="notification_dispatch_q"} 2257
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="10.0",queue_topic="notification_dispatch_q"} 2257
banking_queue_publish_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-producer:5007",job="banking-message-producer",le="+Inf",queue_topic="notification_dispatch_q"} 2257
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="0.005",queue_topic="transaction-events"} 495
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="0.01",queue_topic="transaction-events"} 763
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="0.025",queue_topic="transaction-events"} 881
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="0.05",queue_topic="transaction-events"} 896
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="0.075",queue_topic="transaction-events"} 897
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="0.1",queue_topic="transaction-events"} 897
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="0.25",queue_topic="transaction-events"} 899
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="0.5",queue_topic="transaction-events"} 900
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="0.75",queue_topic="transaction-events"} 900
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="1.0",queue_topic="transaction-events"} 900
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="2.5",queue_topic="transaction-events"} 900
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="5.0",queue_topic="transaction-events"} 900
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="7.5",queue_topic="transaction-events"} 900
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="10.0",queue_topic="transaction-events"} 900
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="+Inf",queue_topic="transaction-events"} 900
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="0.005",queue_topic="audit-logs"} 260
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="0.01",queue_topic="audit-logs"} 369
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="0.025",queue_topic="audit-logs"} 415
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="0.05",queue_topic="audit-logs"} 421
banking_queue_publish_duration_seconds_bucket{broker="kafka",instance="banking-message-producer:5007",job="banking-message-producer",le="0.075",queue_topic="audit-logs"} 421
