# Metrics for banking-message-consumer
# Job: banking-message-consumer
# Category: messaging
# Exported at: 2025-07-02T11:09:54.013355
# Total metrics: 152
# Unique metric types: 17

## banking_active_consumers
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.005",message_type="transaction",queue_topic="transaction_q"} 0
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.01",message_type="transaction",queue_topic="transaction_q"} 0
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.025",message_type="transaction",queue_topic="transaction_q"} 0
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.05",message_type="transaction",queue_topic="transaction_q"} 0
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.075",message_type="transaction",queue_topic="transaction_q"} 0
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.1",message_type="transaction",queue_topic="transaction_q"} 0
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.25",message_type="transaction",queue_topic="transaction_q"} 1124
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.5",message_type="transaction",queue_topic="transaction_q"} 3104
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.75",message_type="transaction",queue_topic="transaction_q"} 3123
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="1.0",message_type="transaction",queue_topic="transaction_q"} 3123
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="2.5",message_type="transaction",queue_topic="transaction_q"} 3123
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="5.0",message_type="transaction",queue_topic="transaction_q"} 3123
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="7.5",message_type="transaction",queue_topic="transaction_q"} 3123
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="10.0",message_type="transaction",queue_topic="transaction_q"} 3123
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="+Inf",message_type="transaction",queue_topic="transaction_q"} 3123
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.005",message_type="notification",queue_topic="notification_q"} 0
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.01",message_type="notification",queue_topic="notification_q"} 0
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.025",message_type="notification",queue_topic="notification_q"} 0
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.05",message_type="notification",queue_topic="notification_q"} 0
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.075",message_type="notification",queue_topic="notification_q"} 339
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.1",message_type="notification",queue_topic="notification_q"} 757
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.25",message_type="notification",queue_topic="notification_q"} 2253
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.5",message_type="notification",queue_topic="notification_q"} 2256
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.75",message_type="notification",queue_topic="notification_q"} 2256
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="1.0",message_type="notification",queue_topic="notification_q"} 2256
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="2.5",message_type="notification",queue_topic="notification_q"} 2256
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="5.0",message_type="notification",queue_topic="notification_q"} 2256
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="7.5",message_type="notification",queue_topic="notification_q"} 2256
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="10.0",message_type="notification",queue_topic="notification_q"} 2256
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="+Inf",message_type="notification",queue_topic="notification_q"} 2256
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.005",message_type="audit_log",queue_topic="audit_log_q"} 0
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.01",message_type="audit_log",queue_topic="audit_log_q"} 0
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.025",message_type="audit_log",queue_topic="audit_log_q"} 147
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.05",message_type="audit_log",queue_topic="audit_log_q"} 410
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.075",message_type="audit_log",queue_topic="audit_log_q"} 427
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.1",message_type="audit_log",queue_topic="audit_log_q"} 427
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.25",message_type="audit_log",queue_topic="audit_log_q"} 427
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.5",message_type="audit_log",queue_topic="audit_log_q"} 427
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.75",message_type="audit_log",queue_topic="audit_log_q"} 427
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="1.0",message_type="audit_log",queue_topic="audit_log_q"} 427
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="2.5",message_type="audit_log",queue_topic="audit_log_q"} 427
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="5.0",message_type="audit_log",queue_topic="audit_log_q"} 427
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="7.5",message_type="audit_log",queue_topic="audit_log_q"} 427
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="10.0",message_type="audit_log",queue_topic="audit_log_q"} 427
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="+Inf",message_type="audit_log",queue_topic="audit_log_q"} 427
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.005",message_type="transaction_event",queue_topic="transaction_event_q"} 0
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.01",message_type="transaction_event",queue_topic="transaction_event_q"} 0
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.025",message_type="transaction_event",queue_topic="transaction_event_q"} 0
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.05",message_type="transaction_event",queue_topic="transaction_event_q"} 0
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.075",message_type="transaction_event",queue_topic="transaction_event_q"} 0
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.1",message_type="transaction_event",queue_topic="transaction_event_q"} 0
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.25",message_type="transaction_event",queue_topic="transaction_event_q"} 332
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.5",message_type="transaction_event",queue_topic="transaction_event_q"} 901
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="0.75",message_type="transaction_event",queue_topic="transaction_event_q"} 906
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="1.0",message_type="transaction_event",queue_topic="transaction_event_q"} 906
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="2.5",message_type="transaction_event",queue_topic="transaction_event_q"} 906
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="5.0",message_type="transaction_event",queue_topic="transaction_event_q"} 906
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="7.5",message_type="transaction_event",queue_topic="transaction_event_q"} 906
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="10.0",message_type="transaction_event",queue_topic="transaction_event_q"} 906
banking_message_processing_duration_seconds_bucket{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",le="+Inf",message_type="transaction_event",queue_topic="transaction_event_q"} 906

## banking_message_processing_duration_seconds_count
banking_message_processing_duration_seconds_count{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="auth_token",queue_topic="auth_token_q"} 1808
banking_message_processing_duration_seconds_count{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="fraud_check",queue_topic="fraud_check_q"} 1298
banking_message_processing_duration_seconds_count{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="transaction",queue_topic="transaction_q"} 3123
banking_message_processing_duration_seconds_count{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="notification",queue_topic="notification_q"} 2256
banking_message_processing_duration_seconds_count{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="audit_log",queue_topic="audit_log_q"} 427
banking_message_processing_duration_seconds_count{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="transaction_event",queue_topic="transaction_event_q"} 906

## banking_message_processing_duration_seconds_sum
banking_message_processing_duration_seconds_sum{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="auth_token",queue_topic="auth_token_q"} 139.1543747470047
banking_message_processing_duration_seconds_sum{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="fraud_check",queue_topic="fraud_check_q"} 1618.0466320890005
banking_message_processing_duration_seconds_sum{broker="rabbitmq",instance="banking-message-consumer:5008",job="banking-message-consumer",message_type="transaction",queue_topic="transaction_q"} 949.5742418780002
